fLength;fWidth;fSize;fConc;fConc1;fAsym;fM3Long;fM3Trans;fAlpha;fDist;class
175.083;90.354;21.022;0.7747;0.4265;-82.976;-145.158;43.361;478.106;2.233.983;h
268.603;96.666;25.017;0.5827;0.348;63.419;190.595;113.503;714.902;135.442;h
284.275;12.66;26.889;0.3951;0.2242;-309.851;-168.747;-64.092;811.363;228.321;h
254.875;133.783;28.652;0.5469;0.3316;20.462;290.183;-112.642;376.685;2.489.734;h
610.809;113.314;28.912;0.3594;0.1866;18.274;257.627;-91.619;763.962;618.098;h
255.538;76.222;26.218;0.5861;0.4274;-57.443;-218.709;0.9994;883.227;1.191.256;h
525.995;95.646;24.479;0.4742;0.2442;-345.919;-338.603;83.775;777.361;240.602;h
84.814;383.588;35.099;0.2109;0.1279;-104.066;-577.086;-266.742;0.5786;3.233.758;h
72.079;68.821;23.239;0.5198;0.2615;-306.619;-193.439;-87.395;32.374;1.337.536;h
330.433;137.721;28.144;0.4156;0.2291;188.399;-67.622;45.087;222.233;1.979.669;h
126.309;806.363;37.859;0.1538;0.0783;-704.012;-1.352.015;303.718;231.322;3.698.579;h
242.515;96.208;25.641;0.5648;0.3179;275.263;200.094;-70.592;609.102;898.197;h
247.271;145.628;26.069;0.4277;0.24600000000000002;-8.76;-149.319;85.488;795.231;203.767;h
217.835;129.429;24.024;0.6134;0.4227;-119.726;204.546;111.965;334.663;2.669.981;h
290.865;85.601;27.316;0.6197;0.3683;163.824;232.818;7.553.999.999.999.990;403.874;13.365.200.000.000.000;h
2.144.978;1.424.835;37.784;0.1397;0.0578;-1.938.046;1.260.923;1.012.199;564.216;2.476.554;h
702.697;173.377;30.497;0.2599;0.1748;197.213;238.731;-164.564;367.882;1.364.736;h
410.393;12.049.000.000.000.000;29.396;0.4115;0.267;218.993;336.709;-105.078;161.705;2.384.506;h
105.43;216.802;27.528;0.4346;0.2412;964.047;51.263.000.000.000.000;-133.411;3.773;146.937;h
389.566;141.448;27.662;0.5948;0.384;-386.958;-329.909;47.953;170.214;3.147.395;h
368.382;156.184;27.052;0.3569;0.3025;-18.065;-277.019;-8.1;554.245;1.568.538;h
265.235;16.858;26.253;0.3768;0.2121;170.179;-161.392;120.606;618.555;686.825;h
36.544.000.000.000.000;236.759;28.932;0.3156;0.1662;20.973;178.686;-166.725;448.927;2.637.605;h
194.695;11.300.999.999.999.900;26.928;0.6890000000000001;0.369;-0.5463;23.599;97.431;84.896;1.670.855;h
743.058;108.371;30.143;0.239;0.1243;-272.986;283.482;95.231;17.416;212.865;h
446.944;154.992;2.78;0.429;0.2605;-18.338;-381.651;-97.374;36.465;1.588.334;h
1.756.198;490.693;33.737;0.2595;0.1378;-714.327;-1.511.484;517.703;462.451;305.647;h
239.382;22.147;27.257;0.3055;0.1699;-61.041;-8.861;-90.594;37.058;1.970.325;h
233.262;52.021;22.897;0.7808;0.4347;344.949;115.706;-41.788;538.693;1.883.484;h
821.407;318.097;32.914;0.1636;0.0846;101.18;212.114;169.711;58.39;208.072;h
1.259.803;233.981;31.892;0.1996;0.1052;-983.865;71.027;209.173;487.288;2.577.743;h
262.328;209.103;27.451;0.3705;0.1862;218.231;-210.481;165.366;756.027;20.163.299.999.999.900;h
1.456.048;81.255;36.376;0.1232;0.0694;662.417;-1.038.861;-473.822;544.519;3.261.046;h
681.515;310.862;34.638;0.2602;0.1139;470.616;948.879;351.316;884.406;2.906.585;h
714.619;544.903;32.051;0.1774;0.0814;697.513;427.899;273.866;735.838;2.968.581;h
273.719;96.941;25.826;0.7007;0.38299999999999995;-260.024;-201.652;107.687;895.153;208.435;h
604.279;155.356;30.396;0.345;0.1812;821.905;342.324;-121.593;19.428;286.138;h
180.377;599.526;34.971;0.1652;0.1033;-182.829;-106.825;-599.689;70.84;259.558;h
155.488;78.204;21.784;0.6025;0.3284;143.551;-136.136;-63.545;424.488;1.138.944;h
282.691;198.662;26.762;0.3804;0.2212;278.963;123.808;120.986;381.192;648.425;h
335.123;95.221;27.088;0.4532;0.3232;120.684;14.802.999.999.999.900;74.395;755.099;1.070.847;h
1.897.987;1.598.219;40.434;0.0425;0.0208;963.369;-1.454.092;-967.411;848.232;2.136.914;h
841.395;622.117;35.393;0.1137;0.0688;26.726;816.349;-368.499;215.273;1.214.221;h
390.281;94.129;27.336;0.4044;0.2151;329.133;208.016;77.568;31.528.000.000.000.000;160.542;h
480.448;46.115;28.763;0.4086;0.2213;340.513;243.113;4.253;407.952;1.664.561;h
279.249;106.447;25.539;0.4832;0.25;-179.678;178.478;-97.047;60.341;243.604;h
291.138;138.775;26.742;0.601;0.4053;11.349;143.524;62.646;630.504;1.915.855;h
189.929;505.583;33.401;0.1165;0.061;-76.923;-177.862;-294.325;621.475;853.518;h
55.839;98.041;28.215;0.3139;0.1499;203.409;410.224;-52.775;878.207;1.874.317;h
22.787.900.000.000.000;119.071;44.173;0.049;0.0252;-17.443.099.999.999.900;-223.334;-537.775;40.641;24.144.799.999.999.900;h
630.614;331.903;31.278;0.1662;0.0846;-947.434;240.348;-31.785;45.916.000.000.000.000;274.406;h
1.112.775;225.168;29.472;0.3256;0.1717;939.726;984.562;-196.157;129.869;2.038.885;h
981.339;545.318;32.041;0.1951;0.1287;-1.841.671;875.247;-217.298;16.565;2.148.823;h
316.903;124.005;2.595;0.5196;0.2716;167.129;116.783;-48.698;801.735;2.013.235;h
122.144;5.57;20.763;0.7769;0.4493;-51.562;-110.351;-54.896;769.712;388.584;h
690.328;17.709;27.316;0.3588;0.2149;48.783;686.052;121.395;47.323;2.677.166;h
14.355.200.000.000.000;323.746;32.973;0.1483;0.0754;-10.750.299.999.999.900;722.956;216.064;65.337;268.103;h
206.966;87.924;24.871;0.6417;0.3632;237.995;109.873;-29.041;804.474;153.659;h
670.326;201.726;2.823;0.2452;0.1369;361.986;-354.383;25.655;23.76;1.566.861;h
240.711;121.423;26.637;0.4946;0.2701;0.8988;197.008;-86.106;15.477;824.273;h
630.002;269.346;30.682;0.5308;0.3363;-171.208;-450.815;-144.138;14.074;344.389;h
62.98;208.929;29.608;0.306;0.1902;589.848;390.726;193.223;613.395;1.938.582;h
33.455.999.999.999.900;305.016;28.633;0.4384;0.2664;298.716;248.192;-96.527;67.25;17.952.700.000.000.000;h
130.958;100.499;23.414;0.8018;0.5308;-121.347;-77.397;-99.359;884.759;197.628;h
332.724;108.962;27.751;0.401;0.2161;7.129;172.721;-31.260.000.000.000.000;63.308;427.527;h
117.976;252.172;30.887;0.212;0.1097;462.927;12.726.700.000.000.000;-158.082;6.112;25.567.700.000.000.000;h
197.296;74.005;21.189;0.73;0.4221;-11.497;70.435;49.983;38.561;260.704;h
1.387.728;1.031.938;37.465;0.1216;0.0638;-2.178.298;622.805;585.837;70.801;1.993.698;h
896.464;838.453;34.298;0.2553;0.1704;-629.721;-945.465;67.81;290.554;411.468;h
554.982;517.795;31.203;0.175;0.1152;152.896;412.633;156.825;616.744;1.451.107;h
720.809;247.358;32.218;0.2343;0.1065;74.17;864.411;24.335;707.062;2.814.016;h
821.036;339.271;38.289.999.999.999.900;0.1382;0.0761;-632.793;-792.515;280.387;35.311;130.391;h
11.827.600.000.000.000;360.632;32.188;0.3215;0.1689;-150.222;-983.683;-276.396;28.521;359.54;h
207.139;123.522;27.385;0.5072;0.2513;71.002;178.559;-61.699;63.683;215.498;h
1.038.466;272.251;29.081;0.2058;0.1054;-1.201.674;802.072;150.486;11.645;2.122.325;h
588.069;141.129;24.955;0.4409;0.2284;-259.338;-568.791;48.497;18.423;109.98;h
2.762.766;358.288;35.838;0.0604;0.0572;-4.579.161;-1.691.552;151.931;681.382;1.870.187;h
356.827;93.027;25.192;0.4902;0.2708;321.533;-81.318;-95.077;63.846.000.000.000.000;868.455;h
255.431;76.108;24.285;0.5078;0.3196;103.282;-80.852;-86.794;354.068;739.748;h
326.847;120.625;23.574;0.4726;0.2744;428.111;228.851;-10.054;51.177;1.140.565;h
23.796.999.999.999.900;104.807;23.771;0.6709;0.3789;-206.074;-61.956;-112.678;419.365;2.051.576;h
296.971;67.798;22.406;0.5732;0.2891;275.859;83.343;-63.935;91.552;1.874.984;h
229.723;21.526;26.864;0.2694;0.1598;-370.407;-254.817;-38.148;175.395;2.098.286;h
911.969;145.046;27.539;0.2328;0.1223;-332.951;-864.845;-89.952;676.457;1.849.734;h
66.289;155.237;29.692;0.2453;0.098;-898.677;380.912;-205.072;106.781;2.677.896;h
856.689;204.992;32.064;0.2776;0.1505;865.399;563.097;-200.672;61.541;3.240.638;h
29.98;93.451;2.616;0.5351;0.3015;235.075;207.694;79.348;43.205;140.041;h
388.369;65.104;22.402;0.7878;0.48700000000000004;44.262;25.094;-44.784;161.763;1.935.013;h
1.031.088;510.397;33.184;0.1313;0.0774;-221.742;751.813;461.237;123.601;3.134.841;h
12.312.799.999.999.900;335.194;29.972;0.2174;0.1243;116.493;936.003;-232.434;44.193.000.000.000.000;225.373;h
771.196;114.318;31.778;0.3303;0.2007;-558.063;684.121;54.067;91.846;3.090.283;h
100.244;3.137;23.919;0.6609;0.3659;173.775;8.209;50.734;598.434;86.024;h
263.471;143.444;24.229;0.5487;0.2984;303.445;126.617;-123.303;501.213;2.633.354;h
13.087;105.001;21.538;0.7789;0.4947;130.447;50.574;-98.116;24.766;177.997;h
479.535;78.257;27.328;0.4163;0.2433;-97.068;318.151;-41.539;50.099;108.575;h
260.369;22.441;2.055;0.7316;0.4224;-44.273;141.252;195.723;853.118;232.005;h
371.028;166.473;24.735;0.4168;0.2269;-35.985;311.018;-11.808;716.362;801.942;h
83.993;96.924;24.019.999.999.999.900;0.4414;0.2242;938.579;653.428;21.958;152.822;2.189.356;h
291.943;169.534;27.582;0.4049;0.21899999999999997;-250.672;182.287;156.984;1.067;141.99;h
300.267;78.969;22.837;0.7771;0.4506;183.948;14.940.999.999.999.900;63.195;656.256;903.035;h
347.091;200.706;27.505;0.302;0.1732;527.882;-183.249;-143.205;847.176;174.393;h
277.915;248.076;31.244;0.2892;0.1583;-272.418;-19.937;-117.637;247.819;1.953.719;h
109.615;711.053;36.424;0.1071;0.0587;-138.467;-743.642;-688.493;526.052;210.158;h
257.967;94.117;24.676;0.4974;0.3083;-116.324;110.684;46.974;44.733.999.999.999.900;205.278;h
213.634;127.614;25.031;0.5746;0.2967;93.287;172.963;-91.588;18.1;20.056.599.999.999.900;h
910.218;468.609;28.727;0.2895;0.1642;-414.609;-11.540.700.000.000.000;-371.163;59.153;23.149.200.000.000.000;h
201.268;71.811;22.028;0.7649;0.3856;-223.863;-119.981;-52.973;831.571;694.201;h
365.524;299.973;30.915;0.2348;0.1247;96.851;114.084;-171.411;869.033;1.825.023;h
396.297;156.113;27.328;0.3977;0.2441;-31.471;111.436;12.572.000.000.000.000;102.034;1.648.455;h
1.279.027;570.209;26.942;0.3685;0.1846;1.527.872;801.306;-568.952;454.631;3.058.764;h
386.665;260.742;31.864;0.2135;0.1169;-210.246;-260.915;190.948;56.355;110.145;h
1.594.413;794.386;39.887;0.0424;0.0353;605.195;1.105.097;-924.362;13.568;178.54;h
351.774;95.536;27.071;0.5142;0.2915;424.645;228.664;7.545;330.037;20.043.200.000.000.000;h
238.635;0.0;20.737;0.7257;0.3671;272.154;131.479;0.0;47.184;106.255;h
351.053;7.433;24.426;0.5872;0.33799999999999997;-153.994;-133.253;37.285;881.033;136.254;h
1.080.953;208.474;28.296;0.4027;0.2013;1.283.898;-673.065;58.653;309.271;1.033.614;h
477.993;208.227;32.686;0.2995;0.1336;-392.505;-295.788;-222.406;767.657;2.171.915;h
1.652.576;234.409;27.692;0.6639;0.3678;-57.075;-1.644.205;177.674;168.837;3.023.371;h
205.434;89.884;24.346;0.6287;0.3438;244.636;96.247;-3.306;396.377;235.628;h
534.333;105.246;29.082;0.3607;0.1834;-101.573;390.937;-66.238;15.321;172.393;h
592.181;112.908;29.619;0.28600000000000003;0.1643;45.356;-270.112;28.645;895.952;112.152;h
220.672;126.997;23.493;0.4966;0.2528;171.709;111.048;76.263;52.585;195.671;h
620.247;173.984;30.687;0.2672;0.1652;419.251;485.164;171.696;20.143;225.49;h
195.667;89.652;23.309;0.6728;0.3671;154.261;31.351;-30.008;490.605;1.330.378;h
8.778.299.999.999.990;213.978;3.247;0.3123;0.1673;-224.081;-381.815;-130.628;76.853;381.551;h
982.968;502.884;30.338;0.3737;0.2419;-694.558;637.397;-45.85;610.672;303.25;h
498.004;359.321;29.302;0.3124;0.1803;0.7015;-54.698;-219.238;10.089;225.202;h
41.28;260.503;33.525;0.1952;0.0933;185.883;-465.309;-151.777;666.318;981.673;h
970.894;318.743;30.044;0.2213;0.1279;-1.089.723;692.636;-283.251;523.764;1.613.953;h
190.003;573.551;35.334;0.1107;0.0572;-17.346.099.999.999.900;-930.602;-54.503;757.876;24.390.099.999.999.900;h
271.973;91.391;23.881;0.5685;0.2985;208.706;135.485;-72.627;273.457;2.152.526;h
194.502;91.554;23.324;0.6651;0.4302;197.267;145.702;-43.676;363.441;182.013;h
383.244;141.536;27.272;0.254;0.1558;-56.426;141.189;-53.078;25.761.999.999.999.900;1.727.215;h
253.165;57.908;27.074;0.4807;0.3254;407.202;164.772;83.612;411.638;1.031.442;h
162.518;104.497;24.513;0.606;0.3333;-0.1087;-82.122;87.514;405.029;94.633;h
836.499;341.457;32.205;0.1625;0.0846;-517.869;-805.494;282.421;47.919;225.595;h
288.731;20.877;25.545;0.3013;0.1548;237.357;15.517.000.000.000.000;-163.787;225.725;148.197;h
209.255;140.868;26.355;0.5347;0.3438;129.819;182.593;89.524;539.385;941.967;h
312.324;160.618;26.613;0.386;0.2454;-13.803;-225.232;141.042;38.898;151.034;h
275.851;157.422;23.064;0.4545;0.2364;41.964;211.661;77.114;137.471;1.492.705;h
42.119;137.029;26.232;0.5452;0.3345;354.414;406.071;-56.916;67.992;142.438;h
2.306.769;941.347;37.716;0.0686;0.0215;739.895;-1.375.796;-416.317;897.222;2.672.187;h
216.665;104.032;23.771;0.579;0.3157;-82.159;-0.8939;7.691;694.669;1.433.594;h
243.125;20.712;27.892;0.3867;0.2036;-41.332;13.8;-100.781;87.061;1.340.506;h
562.949;265.441;31.058;0.2138;0.1097;34.489.000.000.000.000;62.275;-191.669;399.409;120.105;h
301.822;105.526;27.022;0.4441;0.2679;118.511;-106.613;69.912;856.566;1.893.609;h
157.672;585.786;39.945;0.1078;0.0561;-709.062;-122.064;-404.482;26.359;299.256;h
422.743;88.542;27.664;0.375;0.2098;38.005;21.569.000.000.000.000;-48.580.000.000.000.000;816.438;99.425;h
174.984;125.883;21.146;0.7247;0.3689;-20.118;108.868;-136.699;2.495;17.387.400.000.000.000;h
228.785;132.144;24.359;0.693;0.4132;133.149;167.556;-112.485;68.098;2.614.239;h
188.526;8.564;25.104;0.5719;0.3311;-152.991;-185.124;-2.011;835.139;2.475.938;h
21.948;0.0044;23.064;0.8346;0.4519;214.071;174.558;0.0001;213.668;713.087;h
393.361;177.954;24.391;0.6373;0.37200000000000005;158.051;139.885;193.791;667.342;3.308.791;h
118.123;77.798;2.366;0.5431;0.3749;57.576;233.803;87.553;586.829;1.419.376;h
1.284.004;365.418;29.746;0.3233;0.1771;826.924;1.085.569;-29.912;582.083;2.454.346;h
128.945;471.696;34.816;0.1066;0.0536;-165.287;-909.151;-202.129;585.095;855.954;h
290.414;11.762;26.015;0.4981;0.2691;405.198;-192.335;66.009;46.79;45.63;h
756.267;164.543;24.749;0.5695;0.3132;865.018;-370.773;-64.531;14.440.999.999.999.900;125.601;h
699.884;237.658;30.867;0.1219;0.0867;164.705;428.226;126.565;386.209;1.388.302;h
139.997;6.959.100.000.000.000;34.547;0.1446;0.0753;-908.968;-140.155;-176.805;7.737.100.000.000.000;779.413;h
296.033;186.805;28.739.999.999.999.900;0.5843;0.3664;179.836;308.345;167.199;672.374;1.761.317;h
412.046;106.554;26.134;0.4354;0.2735;-209.038;22.181;-87.124;772.659;1.683.407;h
1.365.573;819.947;4.527;0.0523;0.0295;-721.611;719.257;-429.565;339.666;2.686.196;h
23.385;11.423;24.575;0.6127;0.3839;75.995;130.986;116.698;583.073;736.947;h
734.303;298.695;29.198;0.2441;0.1162;-297.888;-739.524;219.689;60.497;1.908.169;h
26.525;98.492;24.125;0.4371;0.2263;149.537;-17.695;-6.392;564.482;240.735;h
323.854;131.702;27.682;0.4604;0.2496;-311.477;-211.728;-73.779;186.102;2.237.685;h
268.589;69.689;26.792;0.6166;0.4081;60.728;197.017;-42.682;899.579;1.692.044;h
186.792;258.986;27.933;0.3453;0.1922;-1.740.476;-821.914;-193.292;32.506;1.570.498;h
123.58;25.026;28.451;0.4114;0.2379;-141.312;-996.804;-154.817;26.726;37.149.699.999.999.900;h
231.245;85.059;26.807;0.7318;0.3565;271.015;-16.292;66.134;678.491;1.979.809;h
357.191;72.727;2.638;0.4649;0.2428;-16.165;175.429;-41.776;62.918;878.689;h
32.705;111.606;23.891;0.5847;0.3258;-150.011;18.022;11.710.999.999.999.900;503.919;1.847.431;h
345.433;158.949;24.166;0.4253;0.2165;-56.666;205.557;-138.463;10.46;263.666;h
824.094;464.922;34.943;0.2125;0.1303;451.287;557.947;-332.899;2.157;357.47;h
207.052;81.838;25.046;0.5259;0.2695;-215.198;-0.6733;-13.999;493.078;2.128.215;h
928.599;236.894;31.769;0.1709;0.0513;-705.047;584.431;229.366;446.544;2.150.913;h
308.287;67.464;26.037;0.6999;0.3823;235.088;283.289;-86.426;1.459;190.334;h
965.248;248.025;29.251;0.4678;0.2872;395.886;-106.87;200.798;244.182;4.212.666;h
1.503.933;731.013;27.085;0.2683;0.1785;-2.385.789;1.516.986;929.326;420.937;2.390.954;h
1.187.205;8.288.799.999.999.990;36.062;0.1437;0.0634;-736.522;-824.181;690.357;23.601;3.318.047;h
248.184;186.278;27.785;0.4047;0.2173;-118.849;-234.197;-5.084;32.188;10.401.700.000.000.000;h
238.111;887.285;35.115;0.1176;0.063;-228.885;-119.837;-551.651;782.445;196.326;h
223.088;177.442;25.688;0.4157;0.2146;116.974;184.696;136.891;67.58;24.877.700.000.000.000;h
17.377.599.999.999.900;507.778;35.545;0.1499;0.0943;-1.912.616;-325.014;-53.388.000.000.000.000;307.879;2.033.753;h
26.694.000.000.000.000;95.367;23.375;0.5563;0.3885;53.922;205.388;-61.469;848.213;28.173.000.000.000.000;h
161.639;616.327;42.465;0.0448;0.0228;155.112;160.213;246.766;757.013;15.984.799.999.999.900;h
127.622;115.976;23.646;0.7214;0.3866;153.944;-77.677;108.729;16.171;239.955;h
138.441;84.785;23.971;0.8778;0.523;-12.66;-9.184;111.124;205.565;118.075;h
767.069;332.691;30.297;0.2159;0.0884;243.289;563.351;-226.523;878.069;1.344.601;h
206.403;590.292;3.36;0.0934;0.0482;-11.697.399.999.999.900;-222.417;-559.079;28.755;929.775;h
91.616;164.013;31.089;0.1977;0.1093;187.187;50.826;-102.227;76.028;20.587.099.999.999.900;h
180.336;98.941;2.549;0.6949;0.3912;197.671;126.256;-65.641;15.503;206.028;h
802.462;326.767;29.614;0.318;0.1678;-438.797;-941.301;180.536;76.528;194.025;h
1.720.988;350.267;32.143;0.2764;0.1865;-206.249;-2.166.803;-9.367;262.204;3.239.282;h
114.804;633.777;34.672;0.1197;0.0673;-682.379;-64.847;-508.131;14.700.999.999.999.900;297.473;h
838.422;369.681;31.364;0.2527;0.13699999999999998;-489.283;-589.113;305.744;30.396;35.218.800.000.000.000;h
531.004;97.925;28.158;0.2597;0.1728;114.001;451.434;-0.24;670.452;2.211.503;h
1.769.679;387.804;31.574;0.2662;0.1585;-1.026.615;-1.104.366;-321.534;144.972;3.301.683;h
210.324;55.498;22.045;0.7939;0.4609;-87.538;114.301;27.728;22.901;532.438;h
282.268;233.396;27.945;0.3018;0.1581;300.461;231.699;141.712;249.723;199.729;h
445.611;105.288;28.724;0.3635;0.1818;-259.057;187.745;62.155;46.396;103.103;h
195.444;56.572;22.799;0.8451;0.643;135.508;195.788;-55.527;14.085.999.999.999.900;180.542;h
131.689;109.001;21.658;0.7713;0.4061;147.516;-28.969;-118.002;111.276;123.58;h
191.321;95.801;24.914;0.7032;0.4371;35.591;-135.728;-4.588;13.107.000.000.000.000;565.447;h
909.796;562.669;30.556;0.2904;0.1509;0.3255;-101.706;116.523;2.076;386.316;h
20.479;182.429;23.021;0.4688;0.2419;11.165.999.999.999.900;-174.502;-100.528;76.734;130.388;h
328.157;234.818;2.73;0.3908;0.2542;73.507;353.646;-159.273;52.477;1.896.054;h
189.248;406.863;31.299;0.3938;0.294;-126.586;-160.07;-343.266;331.477;296.903;h
176.672;26.016;29.474;0.3025;0.2003;-206.639;107.279;123.957;399.259;30.733.299.999.999.900;h
18.317;12.618;25.303;0.4827;0.3261;-29.681;95.771;-132.887;484.839;223.106;h
411.069;118.791;27.627;0.5625;0.3371;-449.923;-227.481;-92.161;481.747;1.784.784;h
563.339;332.362;31.377;0.1959;0.1082;-114.472;-453.503;295.334;36.418;268.378;h
187.576;100.933;25.643;0.6349;0.3401;-115.459;108.894;40.335;493.784;763.099;h
849.618;270.715;32.153;0.2518;0.154;-685.068;-962.692;199.465;172.309;2.367.739;h
942.207;521.181;30.145;0.3027;0.1949;-259.338;721.405;28.993.000.000.000.000;1.771;314.29;h
186.832;102.709;21.461;0.5786;0.3179;232.029;101.665;42.475;669.307;195.753;h
551.008;125.396;30.355;0.2813;0.1567;-416.021;0.3523;-66.254;66.513;2.233.597;h
301.103;98.668;21.249;0.8198;0.4298;117.587;165.349;63.968;425.002;1.206.062;h
968.711;418.272;33.396;0.1693;0.0881;908.604;865.498;-243.551;585.794;297.277;h
248.627;98.029;2.565;0.6898;0.3289;0.7219;130.531;-74.177;720.986;2.054.176;h
658.891;12.799.000.000.000.000;26.031;0.3292;0.1733;-223.348;-212.681;-107.821;119.282;266.509;h
588.849;61.495;29.987;0.3532;0.1792;758.138;402.106;21.501;252.695;2.371.721;h
202.877;169.833;27.716;0.4518;0.2496;140.732;65.384;10.4;128.744;676.394;h
1.765.893;351.667;3.127;0.1958;0.1274;-2.220.125;139.438;129.153;610.423;2.694.455;h
950.046;177.399;31.708;0.2321;0.1326;137.372;353.484;-188.752;235.512;204.824;h
520.561;236.061;28.283;0.4484;0.2383;397.881;514.639;119.161;299.881;103.895;h
790.434;154.282;30.815;0.2851;0.1908;341.121;431.711;97.786;319.792;1.575.973;h
578.899;349.162;29.410.000.000.000.000;0.2027;0.1197;-905.422;-210.946;-243.238;25.116;234.993;h
386.653;193.423;25.812;0.3512;0.1757;-74.013;-378.833;15.457;474.316;1.452.052;h
308.021;11.37;26.787;0.4472;0.2925;-32.633;-315.454;33.172;780.385;2.490.765;h
357.042;116.446;28.513;0.3859;0.2049;469.814;227.053;-5.547.999.999.999.990;36.37;194.361;h
356.463;25.005;28.927;0.2535;0.1287;-238.101;-196.207;-183.289;889.264;244.148;h
136.12;890.053;41.405;0.085;0.0463;367.071;946.803;67.067;67.661;365.658;h
185.731;162.365;26.758;0.4895;0.3091;11.158;81.104;-117.988;509.791;224.878;h
129.525;212.913;28.503;0.3275;0.1898;141.009;116.449;-109.204;824.796;214.862;h
642.993;319.608;37.132;0.1854;0.0897;-218.394;-615.848;-146.369;216.221;2.215.627;h
420.666;12.75;28.839;0.2965;0.1509;-165.753;211.264;62.743;55.937;479.252;h
1.099.647;284.764;31.441;0.27699999999999997;0.1557;25.396;113.678;267.216;754.533;2.591.904;h
212.214;211.054;23.676;0.5296;0.3044;-35.126;-12.488;176.045;877.584;139.09;h
235.084;103.693;23.372;0.6478;0.4636;142.529;-0.4142;-108.507;568.778;1.546.088;h
142.692;7.795.100.000.000.000;33.627;0.1614;0.0931;-961.118;-179.644;554.106;829.671;23.150.599.999.999.900;h
380.692;164.755;27.723;0.4696;0.3269;232.743;347.779;-208.094;37.23;231.352;h
31.241.999.999.999.900;114.827;25.838;0.3859;0.1995;247.303;23.145;62.056;30.124.000.000.000.000;187.737;h
